article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
iPhone 13 cheat sheet: Everything you need to know about Apple's flagship phones,https://www.msn.com/en-us/news/technology/iphone-13-cheat-sheet-everything-you-need-to-know-about-apples-flagship-phones/ar-AAOryhg?ocid=BingNews,Technology,TechRepublic,Unavailable,1d,7.0,False,False
Here’s a Breakdown of Every Apple Products Unveiled During the ‘California Streaming’ Event,https://www.msn.com/en-us/news/technology/here-s-a-breakdown-of-every-apple-product-unveiled-during-the-california-streaming-event/ar-AAOtU8i?ocid=BingNews,Technology,Popular Mechanics,Unavailable,6h,8.0,False,False
Forget the 30yr mortgage if you owe less than $356K. (Do this instead),https://api.taboola.com/2.0/json/msn-bingnews-us/recommendations.notify-click?app.type=desktop&app.apikey=f4e07b04dc5ff2a50fc9a1a3421bd7189a107d41&response.id=__d27843368649d93c366f3c838c3ef5c8__b5f647ef4e52f9c6c2fabdbbb6c42f82&response.session=v2_6fb4190e19e94ce3626c3275460977b4_0BE1B433F9F961632EF3A487F84E605E_1631753894_1631753947_CIi3jgYQhpxRGJfNxKaRp8PpigEgAigFMOEBOJGkDkCw5Q9IztfZA1C9BFgAYABo2JmUwYqQl9P_AXAA&item.id=%7E%7EV1%7E%7E6457415134873859414%7E%7E9EmAvHW6fL-XPtV_VWzPbV9FoqLW1_F8PlGhNS1MxqTTxvAnL2wqac4MyzR7uD46gj3kUkbS3FhelBtnsiJV6MhkDZRZzzIqDobN6rWmCPA3hYz5D3PLat6nhIftiT1lwdxwdlxkeV_Mfb3eos_TQTczIDkSywovsRboV3IoMOUfVh-50szu0_kSLrPAHdOCLOgLAnxsmw3QHQH7nbSmUpUVbuCh8WG2R1LJHyFUFXo3rDM0HTWcdKP6RTg141VUu3YKzDAJ3Q5ewGvsjoz23i5RE9-S1JbwOU4EkQeKyf1QIiFyKAMoup9dqEAtgoLqjrOGv-6iDoYLvQ6osB3pEQ&item.type=text&sig=715fa35025b84704ae332f7ae6252b6f84f0615b8fa1&redir=https%3A%2F%2Fwww.lowermybills.com%2Flending%2Fhome-refinance%2F%3Fsourceid%3Dlmb-64668-141892-350332%26moid%3D275638%26pkey1%3Dmsn-bingnews-us%26pkey2%3D%7BCPC%7D%26pkey3%3D%7B1007280%7D%26gclid%3DGiDrzqLIRQ1IWHfd95YaTh5g2N--9SSd9xvE8FItlwCybSCwvT0o98jTxJbn2_MX%23tblciGiDrzqLIRQ1IWHfd95YaTh5g2N--9SSd9xvE8FItlwCybSCwvT0o98jTxJbn2_MX&ui=0BE1B433F9F961632EF3A487F84E605E&cpb=GAEgnP__________ASoZdXMudGFib29sYXN5bmRpY2F0aW9uLmNvbTIId2F0ZXIxNzE4gN7jzgRAkaQOSLDlD1DO19kDWL0EYwjXFhDUHxgjZGMI0gMQ4AYYCGRjCJYUEJ4cGBhkYwj3__________8BEPf__________wEYCWRjCPQUEJ4dGB9kaiBEM0FGMTBERDk1ODM0NUZDODA0Qjk5REY5MjBGQzk4NngBgAGKWYgB____________AQ,Technology,LowerMyBills,Unavailable,,9.0,False,True
HBO Is Leaving Amazon Prime Video,https://www.msn.com/en-us/finance/other/hbo-is-leaving-amazon-prime-video/ar-AAOtyHj?ocid=BingNews,Technology,Gizmodo,Unavailable,9h,10.0,False,False
How to pass environment variables to Docker containers,https://www.msn.com/en-us/news/technology/how-to-pass-environment-variables-to-docker-containers/ar-AAOtHOK?ocid=BingNews,Technology,TechRepublic,Unavailable,8h,11.0,False,False
The iPhone 13 event was a case study in Tim Cook-era product refinement,https://www.msn.com/en-us/news/technology/the-iphone-13-event-was-a-case-study-in-tim-cook-era-product-refinement/ar-AAOug9Y?ocid=BingNews,Technology,The Verge,Unavailable,2h,12.0,False,False
Lady Gaga dubbed 'The Icon' on People's best dressed list,https://www.msn.com/en-us/lifestyle/lifestyle-buzz/lady-gaga-dubbed-the-icon-on-peoples-best-dressed-list/ar-AAOtPFo?ocid=BingNews,Entertainment,Reuters,Unavailable,5h,1.0,False,False
‘Ted Lasso’ and Jean Smart Win Big at Television Critics Association Awards,https://www.msn.com/en-us/entertainment/awards/ted-lasso-and-jean-smart-win-big-at-television-critics-association-awards/ar-AAOtRw2?ocid=BingNews,Entertainment,IndieWire,Unavailable,6h,2.0,False,False
Virginia: Senior Drivers Are in For a Big Surprise,https://api.taboola.com/2.0/json/msn-bingnews-us/recommendations.notify-click?app.type=desktop&app.apikey=f4e07b04dc5ff2a50fc9a1a3421bd7189a107d41&response.id=__ea61c8ec06cf530495067732bcff7364__c52c39eeaaab5e42717f8bb2812bf102&response.session=v2_6fb4190e19e94ce3626c3275460977b4_0BE1B433F9F961632EF3A487F84E605E_1631753894_1631753958_CIi3jgYQhpxRGNfl4t7qrrnO-gEgAygFMOEBOJGkDkCw5Q9IztfZA1C9BFgAYABo2JmUwYqQl9P_AXAA&item.id=%7E%7EV1%7E%7E7896367553460671139%7E%7E8TqqN29doyuPjNEUgtKNSTQJXO6A5FtifwhbsAUQsP7TxvAnL2wqac4MyzR7uD46gj3kUkbS3FhelBtnsiJV6MhkDZRZzzIqDobN6rWmCPCa4OOH2uZk2Dre7Bw85J_YGz1JYOQAB9UAMHYAM3a7iBOD7_1FhssWwlohYCVA5AVywcZVW47AYu2mSe96_AZgLtz7wmjT1pj94seGHE8_MWHbOM-ZI6papEu_r7ZgjeeRzjSGu9IxUakEn6WV12t0lAKB4zbZKLYClXptg06I_hMZS6-XVN26rq813wFoL6xF1uDCUl2erKuhM8RA00SfUlHEE5JhJa35ebe-Q-b4bg&item.type=text&sig=410d35bcba603339b84ac6cf703d8963fe4f12e0f42f&redir=https%3A%2F%2Fwww.theratechopper.com%2Farticles%2Fhow-to-get-car-insurance-so-cheap-its-almost-free%2F%3Futm_source%3DTaboola%26affiliateId%3D1181%26affiliateName%3DTaboola%26subId1%3Dnone%26subId2%3Dseniorhat_line%26subId3%3Dseniordriverssurprise%26subId4%3Dhowto%26subId5%3Dmsn-bingnews-us%26subId6%3DDesktop%26subId7%3DGiDrzqLIRQ1IWHfd95YaTh5g2N--9SSd9xvE8FItlwCybSC8wkIojMWz_aO2vMitAQ%26tblci%3DGiDrzqLIRQ1IWHfd95YaTh5g2N--9SSd9xvE8FItlwCybSC8wkIojMWz_aO2vMitAQ%23tblciGiDrzqLIRQ1IWHfd95YaTh5g2N--9SSd9xvE8FItlwCybSC8wkIojMWz_aO2vMitAQ&ui=0BE1B433F9F961632EF3A487F84E605E&cpb=GAEgnP__________ASoZdXMudGFib29sYXN5bmRpY2F0aW9uLmNvbTIJd2F0ZXIxMTM4OIDe484EQJGkDkiw5Q9QztfZA1i9BGMI1xYQ1B8YI2RjCNIDEOAGGAhkYwiWFBCeHBgYZGMI9___________ARD3__________8BGAlkYwj0FBCeHRgfZGogQzAyOTdCOEJFOUM3NDg3RTkxODNBNzJEMTU1ODFCMEN4AYABilmIAf___________wE,Entertainment,The Rate Chopper,Unavailable,,3.0,False,True
How COVID and Globalization Have Upended TV Casting: ‘Some of the Magic Has Been Lost’,https://www.msn.com/en-us/tv/emmys/how-covid-and-globalization-have-upended-tv-casting-some-of-the-magic-has-been-lost/ar-AAOtFkY?ocid=BingNews,Entertainment,Variety,Unavailable,6h,4.0,False,False
Harry and Meghan featured on Time 100 influencer list,https://www.msn.com/en-us/news/world/harry-and-meghan-featured-on-time-100-influencer-list/ar-AAOtxYj?ocid=BingNews,Entertainment,Reuters,Unavailable,7h,5.0,False,False
"Movie review: With a return to Westerns, ‘Cry Macho’ is a sunset rodeo for Clint Eastwood at 91",https://www.msn.com/en-us/movies/reviews/movie-review-with-a-return-to-westerns-cry-macho-is-a-sunset-rodeo-for-clint-eastwood-at-91/ar-AAOtIm7?ocid=BingNews,Entertainment,Chicago Tribune,Unavailable,5h,6.0,False,False
Inside the Studios’ (And Apple’s) Frenzy to Get Christopher Nolan’s Next Film,https://www.msn.com/en-us/movies/news/inside-the-studios-and-apple-s-frenzy-to-get-christopher-nolan-s-next-film/ar-AAOtA2s?ocid=BingNews,Entertainment,The Hollywood Reporter,Unavailable,9h,7.0,False,False
Emmy host Cedric the Entertainer says stuffiness is banned,https://www.msn.com/en-us/tv/emmys/emmy-host-cedric-the-entertainer-says-stuffiness-is-banned/ar-AAOtl8a?ocid=BingNews,Entertainment,Associated Press,Unavailable,10h,8.0,False,False
Virginia Brings Great News for Senior Drivers in These Zip Codes,https://api.taboola.com/2.0/json/msn-bingnews-us/recommendations.notify-click?app.type=desktop&app.apikey=f4e07b04dc5ff2a50fc9a1a3421bd7189a107d41&response.id=__ea61c8ec06cf530495067732bcff7364__25acc040e9b66cd0daf72b4223f6b805&response.session=v2_6fb4190e19e94ce3626c3275460977b4_0BE1B433F9F961632EF3A487F84E605E_1631753894_1631753958_CIi3jgYQhpxRGNfl4t7qrrnO-gEgAygFMOEBOJGkDkCw5Q9IztfZA1C9BFgAYABo2JmUwYqQl9P_AXAA&item.id=%7E%7EV1%7E%7E-7308156329041866720%7E%7Eos-rPff-GHm8zgyAqkgVvzQJXO6A5FtifwhbsAUQsP7TxvAnL2wqac4MyzR7uD46gj3kUkbS3FhelBtnsiJV6MhkDZRZzzIqDobN6rWmCPCa4OOH2uZk2Dre7Bw85J_YGz1JYOQAB9UAMHYAM3a7iBOD7_1FhssWwlohYCVA5AWa6KTD9qLa4o6Ce-m33w_ILtz7wmjT1pj94seGHE8_MWHbOM-ZI6papEu_r7ZgjeeRzjSGu9IxUakEn6WV12t0lAKB4zbZKLYClXptg06I_hMZS6-XVN26rq813wFoL6xF1uDCUl2erKuhM8RA00SfUlHEE5JhJa35ebe-Q-b4bg&item.type=text&sig=9a8116856ca6bb0af96b6bcc737e52b59fc18fbdd334&redir=https%3A%2F%2Fwww.theratechopper.com%2Farticles%2Fhow-to-get-car-insurance-so-cheap-its-almost-free%2F%3Futm_source%3DTaboola%26affiliateId%3D1181%26affiliateName%3DTaboola%26subId1%3Dnone%26subId2%3Dcop_man%26subId3%3Dseniordriversgreatnews%26subId4%3Dhowto%26subId5%3Dmsn-bingnews-us%26subId6%3DDesktop%26subId7%3DGiDrzqLIRQ1IWHfd95YaTh5g2N--9SSd9xvE8FItlwCybSC8wkIo5p-4n9OTmanOAQ%26tblci%3DGiDrzqLIRQ1IWHfd95YaTh5g2N--9SSd9xvE8FItlwCybSC8wkIo5p-4n9OTmanOAQ%23tblciGiDrzqLIRQ1IWHfd95YaTh5g2N--9SSd9xvE8FItlwCybSC8wkIo5p-4n9OTmanOAQ&ui=0BE1B433F9F961632EF3A487F84E605E&cpb=GAEgnP__________ASoZdXMudGFib29sYXN5bmRpY2F0aW9uLmNvbTIJd2F0ZXIxMTM4OIDe484EQJGkDkiw5Q9QztfZA1i9BGMI1xYQ1B8YI2RjCNIDEOAGGAhkYwiWFBCeHBgYZGMI9___________ARD3__________8BGAlkYwj0FBCeHRgfZGogQzAyOTdCOEJFOUM3NDg3RTkxODNBNzJEMTU1ODFCMEN4AYABilmIAf___________wE,Entertainment,The Rate Chopper,Unavailable,,9.0,False,True
Billy Crudup and Hasan Minhaj talk Season 2 of 'The Morning Show',https://www.msn.com/en-us/entertainment/news/billy-crudup-and-hasan-minhaj-talk-season-2-of-the-morning-show/ar-AAOtrTJ?ocid=BingNews,Entertainment,CNN,Unavailable,10h,10.0,False,False
The Big Boss Talks: Daddy Yankee Is Teaching Reggaetón’s Stars How to Own Their Careers,https://www.msn.com/en-us/music/news/the-big-boss-talks-daddy-yankee-is-teaching-reggaet%C3%B3ns-stars-how-to-own-their-careers/ar-AAOtoLX?ocid=BingNews,Entertainment,Billboard,Unavailable,11h,11.0,False,False
"As Twitter spirals over Nicki Minaj's vaccine tweets, she says her account is locked",https://www.msn.com/en-us/health/medical/as-twitter-spirals-over-nicki-minajs-vaccine-tweets-she-says-her-account-is-locked/ar-AAOue71?ocid=BingNews,Entertainment,The LA Times,Unavailable,4h,12.0,False,False
"Newsom to national Democrats: ""Don't be timid"" on COVID-19 response",https://www.msn.com/en-us/news/politics/newsom-to-national-democrats-dont-be-timid-on-covid-19-response/ar-AAOuua3?ocid=BingNews,Politics,CBS News,Unavailable,46m,1.0,False,False
Alexandria Ocasio-Cortez Says She Feared Some Capitol Police Were Aligned With 1/6 Rioters,https://www.msn.com/en-us/news/us/alexandria-ocasio-cortez-says-she-feared-some-capitol-police-were-aligned-with-16-rioters/ar-AAOuaXd?ocid=BingNews,Politics,Newsweek,Unavailable,2h,2.0,False,False
5 Points On The Heightened Concern Over Saturday’s Right-Wing Rally At The Capitol,https://www.msn.com/en-us/news/us/5-points-on-the-heightened-concern-over-saturday-s-right-wing-rally-at-the-capitol/ar-AAOtN3e?ocid=BingNews,Politics,Talking Points Memo,Unavailable,7h,3.0,False,False
"Court officials, legislators leave closed-door meeting with state officials with mixed feelings over ‘sick courthouse’ crisis",https://www.msn.com/en-us/news/crime/court-officials-legislators-leave-closed-door-meeting-with-state-officials-with-mixed-feelings-over-sick-courthouse-crisis/ar-AAOupYJ?ocid=BingNews,Politics,MassLive.com,Unavailable,55m,4.0,False,False
Capitol Police Request National Guard Troops for September 18 Rally,https://www.msn.com/en-us/news/us/capitol-police-request-national-guard-troops-for-september-18-rally/ar-AAOuspH?ocid=BingNews,Politics,National Review,Unavailable,1h,5.0,False,False
What Gavin Newsom’s Victory in the Recall Election Means for California,https://www.msn.com/en-us/news/politics/what-gavin-newsom-e2-80-99s-victory-in-the-recall-election-means-for-california/ar-AAOuecI?ocid=BingNews,Politics,U.S. News & World Report,Unavailable,4h,6.0,False,False
"Authorities encountered 208,887 people illegally crossing border in August, four times more than previous year",https://www.msn.com/en-us/news/us/authorities-encountered-208887-people-illegally-crossing-border-in-august-four-times-more-than-previous-year/ar-AAOuhNO?ocid=BingNews,Politics,Washington Examiner,Unavailable,2h,7.0,False,False
Ohio lawmakers likely to miss first deadline to redraw congressional maps,https://www.msn.com/en-us/news/politics/ohio-lawmakers-likely-to-miss-first-deadline-to-redraw-congressional-maps/ar-AAOujIf?ocid=BingNews,Politics,The Plain Dealer Cleveland,Unavailable,3h,8.0,False,False
Democrats target cigarettes and vaping as potential sources to pay for $3.5 trillion economic package,https://www.msn.com/en-us/news/politics/democrats-target-cigarettes-and-vaping-as-potential-sources-to-pay-for-35-trillion-economic-package/ar-AAOtUW6?ocid=BingNews,Politics,The Boston Globe,Unavailable,4h,9.0,False,False
"New affordable housing, cleanups, and more: Here’s Philly’s $400 million plan for neighborhoods",https://www.msn.com/en-us/money/realestate/new-affordable-housing-cleanups-and-more-here-s-philly-s-400-million-plan-for-neighborhoods/ar-AAOue8G?ocid=BingNews,Politics,Philadelphia Inquirer,Unavailable,3h,10.0,False,False
LA man admits fraudulently obtaining $9M in COVID-19 loans,https://www.msn.com/en-us/news/crime/la-man-admits-fraudulently-obtaining-9m-in-covid-19-loans/ar-AAOtL1B?ocid=BingNews,Politics,Associated Press,Unavailable,6h,11.0,False,False
Newsom’s anti-Trump recall strategy offers Republicans a warning for 2022,https://www.msn.com/en-us/news/politics/newsom-s-anti-trump-recall-strategy-offers-republicans-a-warning-for-2022/ar-AAOuohZ?ocid=BingNews,Politics,The Boston Globe,Unavailable,4h,12.0,False,False
Framingham software company soars in market debut on Wednesday,https://www.msn.com/en-us/money/companies/framingham-software-company-soars-in-market-debut-on-wednesday/ar-AAOukGh?ocid=BingNews,Business,The Boston Globe,Unavailable,1h,1.0,False,False
Stock market news live updates: Stock futures rise ahead of retail sales data,https://www.msn.com/en-us/money/markets/stock-market-news-live-updates-stock-futures-rise-ahead-of-retail-sales-data/ar-AAOuk7y?ocid=BingNews,Business,Yahoo! Finance,Unavailable,2h,2.0,False,False
Fidelity pushed for approval of its bitcoin ETF in a private meeting with the SEC as the regulator drags its feet,https://www.msn.com/en-us/money/markets/fidelity-pushed-for-approval-of-its-bitcoin-etf-in-a-private-meeting-with-the-sec-as-the-regulator-drags-its-feet/ar-AAOsWye?ocid=BingNews,Business,Business Insider,Unavailable,10h,3.0,False,False
"Michigan's unemployment rate changed little in August, dropping slightly to 4.7%",https://www.msn.com/en-us/money/markets/michigans-unemployment-rate-changed-little-in-august-dropping-slightly-to-47/ar-AAOurBG?ocid=BingNews,Business,Detroit Free Press,Unavailable,3h,4.0,False,False
"Ray Dalio: Cash Is Trash, But Don't Overdo It on Stocks",https://www.msn.com/en-us/finance/savingandinvesting/ray-dalio-cash-is-trash-but-dont-overdo-it-on-stocks/ar-AAOujyA?ocid=BingNews,Business,TheStreet,Unavailable,3h,5.0,False,False
Hedge-fund billionaire Ray Dalio says regulators will 'kill' bitcoin if it gets too successful,https://www.msn.com/en-us/money/other/hedge-fund-billionaire-ray-dalio-says-regulators-will-kill-bitcoin-if-it-gets-too-successful/ar-AAOtv4M?ocid=BingNews,Business,Business Insider,Unavailable,9h,6.0,False,False
"Sherwin-Williams names five minority construction firms for Cleveland HQ, Brecksville R&D projects",https://www.msn.com/en-us/money/companies/sherwin-williams-names-five-minority-construction-firms-for-cleveland-hq-brecksville-r-d-projects/ar-AAOtPoc?ocid=BingNews,Business,The Plain Dealer Cleveland,Unavailable,1h,7.0,False,False
Booster Dose Slashes Rates of Covid Infection in Israeli Study,https://www.msn.com/en-us/money/other/booster-dose-slashes-rates-of-covid-infection-in-israeli-study/ar-AAOu9qY?ocid=BingNews,Business,Bloomberg,Unavailable,3h,8.0,False,False
Mondelez reaches tentative agreement with striking workers,https://www.msn.com/en-us/news/us/mondelez-reaches-tentative-agreement-with-striking-workers/ar-AAOutI7?ocid=BingNews,Business,Chicago Tribune,Unavailable,1h,9.0,False,False
"U.S. Stocks Remain Higher, Led by Energy Shares as Oil Rises",https://www.msn.com/en-us/money/markets/stocks-end-higher-led-by-energy-shares-as-oil-rises/ar-AAOtHJ1?ocid=BingNews,Business,TheStreet,Unavailable,4h,10.0,False,False
Why JPMorgan sees the S&P 500 climbing another 6% before year-end despite Wall Street's economic growth concerns,https://www.msn.com/en-us/money/markets/why-jpmorgan-sees-the-s-p-500-climbing-another-6-before-year-end-despite-wall-streets-economic-growth-concerns/ar-AAOtvZL?ocid=BingNews,Business,Business Insider,Unavailable,10h,11.0,False,False
"Does Microsoft's Dividend Bump, Buyback Make the Stock a Buy?",https://www.msn.com/en-us/finance/topstocks/does-microsofts-dividend-bump-buyback-make-the-stock-a-buy/ar-AAOtFUQ?ocid=BingNews,Business,TheStreet,Unavailable,6h,12.0,False,False
