article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
"Exclusive: Elizabeth Warren, Bob Casey Ask For Data on Conservatorships After Britney Spears Testimony",https://www.msn.com/en-us/news/us/exclusive-elizabeth-warren-bob-casey-ask-for-data-on-conservatorships-after-britney-spears-testimony/ar-AALFyFD?ocid=BingNews,Politics,Time,Unavailable,1h,9.0,False,False
Biden in Florida to comfort families as search at collapse site paused over safety concerns,https://www.msn.com/en-us/news/us/biden-in-florida-to-comfort-families-as-search-at-collapse-site-paused-over-safety-concerns/ar-AALEgHD?ocid=BingNews,Politics,Reuters,Unavailable,11h,10.0,False,False
"U.S. deficit to hit $3 trillion in 2021, then fade as stimulus relief expires, CBO says",https://www.msn.com/en-us/money/markets/us-deficit-to-hit-dollar3-trillion-in-2021-then-fade-as-stimulus-relief-expires-cbo-says/ar-AALFGpo?ocid=BingNews,Politics,The Washington Post,Unavailable,44m,11.0,False,False
"With JD Vance candidacy, Ohio GOP Senate primary gets bigger, more expensive",https://www.msn.com/en-us/news/politics/with-jd-vance-candidacy-ohio-gop-senate-primary-gets-bigger-more-expensive/ar-AALFv0Q?ocid=BingNews,Politics,FOX News,Unavailable,41m,12.0,False,False
President Joe Biden wins global support for massive tax overhaul,https://www.msn.com/en-us/news/politics/president-joe-biden-wins-global-support-for-massive-tax-overhaul/ar-AALFtQq?ocid=BingNews,Business,CNN,Unavailable,1h,1.0,False,False
"Worried about inflation? Check paystubs, not just pump price",https://www.msn.com/en-us/money/markets/worried-about-inflation-check-paystubs-not-just-pump-price/ar-AALFbwv?ocid=BingNews,Business,Associated Press,Unavailable,6h,2.0,False,False
Virginia: Say goodbye to expensive solar panels if you live in Blacksburg,https://api.taboola.com/2.0/json/msn-bingnews-us/recommendations.notify-click?app.type=desktop&app.apikey=f4e07b04dc5ff2a50fc9a1a3421bd7189a107d41&response.id=__2ecf4fa850235eccf94fb0041a00cce4__7166cbd83f9b69107d31406fb0ccbd6a&response.session=v2_f1199b82a800dc476698c119355b83f6_1A4C87D0470D693D0F8497B746BA68F9_1625165016_1625165095_CIi3jgYQhpxRGM-gnZOpj93GUCADKAUw4QE4kaQOQLDlD0jO19kDUL0EWABgAGik5e77u5GH_NUB&item.id=%7E%7EV1%7E%7E-7436087020267972362%7E%7EaE32uBoct29BZcj4nY-W4EyXpI81cK-IhWt1U3kO4WYndpXq_nTToVci-tV_1bYyPVPbFHdycXfyr1VxmozLcV7JbGFbjtizQN29Zpin8p1JlawpbYFtoRw_FVSAoDPy8yoVX_ZV1DUzrU9mgEqIxVpt34vkyVLCqQj-j_6Ik-WFwt9_72reDSrMsTKuuUo5NlzzQdvBc5LLlo_dXJ1ct-zLMRTzyc1j3G8zNmtCo-9HUuWBozPH9tZPSQPtLswPhRmXlM4tmfayFbakhsPhBtf4DllwU0Acjk8TzBa0HCPi_14dm0adaeW73HfEGY1CTS8Maux2jWC1gRU3nx5A7iyAV6wtPotlNdtO9Udo-cg&item.type=text&sig=83b223649ee97afbed8f0c66e1448692773f2700be04&redir=https%3A%2F%2Flocal.solarpowerprograms.com%2Fsurvey%2FaVgOn13CNL8iOnQ6beczk0IxxPEfQSV4YExg57v7%3Futm_source%3Dtaboola%26utm_medium%3Dnative%26campaign_id%3D11191710%26adset_id%3D%26ad_id%3D3012293453%26utm_content%3DVirginia%253A%2BSay%2Bgoodbye%2Bto%2Bexpensive%2Bsolar%2Bpanels%2Bif%2Byou%2Blive%2Bin%2BBlacksburg%26placement%3Dmsn-bingnews-us%26utm_campaign%3DVA%2BDesktop%2B%2B-%2B6.22%26adset_name%3D%26ad_name%3Dhttp%253A%252F%252Fcdn.taboola.com%252Flibtrc%252Fstatic%252Fthumbnails%252Feddbaac0a0ce1887d6a338b1fae14427.png%26tblci%3DGiBdbZWlFQrYrF8pw3HsepmewQXisHOeNxm2zQoQqlqunCDk-U8o_qm0uNjy1-UN%23tblciGiBdbZWlFQrYrF8pw3HsepmewQXisHOeNxm2zQoQqlqunCDk-U8o_qm0uNjy1-UN&ui=1A4C87D0470D693D0F8497B746BA68F9,Business,Powerhome Solar,Unavailable,,3.0,False,True
Krispy Kreme is off to a seriously rough start as it goes public again,https://www.msn.com/en-us/money/companies/krispy-kreme-is-off-to-a-seriously-rough-start-as-it-goes-public-again/ar-AALEHCj?ocid=BingNews,Business,CNN,Unavailable,7h,4.0,False,False
"Welcome to the ‘Great Resignation.’ Should you quit your job, too?",https://www.msn.com/en-us/lifestyle/career/welcome-to-the-great-resignation-should-you-quit-your-job-too/ar-AALENLf?ocid=BingNews,Business,Fast Company,Unavailable,11h,5.0,False,False
"Krispy Kreme Debuts at $16.30, Below IPO Price of $17",https://www.msn.com/en-us/money/topstocks/krispy-kreme-debuts-at-1630-below-ipo-price-of-17/ar-AALFAXw?ocid=BingNews,Business,TheStreet,Unavailable,1h,6.0,False,False
Seres gets $175m upfront payment in licensing deal with Nestle,https://www.msn.com/en-us/health/medical/seres-gets-175m-upfront-payment-in-licensing-deal-with-nestle/ar-AALFo11?ocid=BingNews,Business,The Boston Globe,Unavailable,2h,7.0,False,False
American Express is changing its platinum card for those staying closer to home,https://www.msn.com/en-us/travel/news/american-express-is-changing-its-platinum-card-for-those-staying-closer-to-home/ar-AALEWh2?ocid=BingNews,Business,Fortune,Unavailable,6h,8.0,False,False
"Before You Renew Amazon Prime, Read This",https://api.taboola.com/2.0/json/msn-bingnews-us/recommendations.notify-click?app.type=desktop&app.apikey=f4e07b04dc5ff2a50fc9a1a3421bd7189a107d41&response.id=__2ecf4fa850235eccf94fb0041a00cce4__358cb07720f1dd7530543f59f18b5fe4&response.session=v2_f1199b82a800dc476698c119355b83f6_1A4C87D0470D693D0F8497B746BA68F9_1625165016_1625165095_CIi3jgYQhpxRGM-gnZOpj93GUCADKAUw4QE4kaQOQLDlD0jO19kDUL0EWABgAGik5e77u5GH_NUB&item.id=%7E%7EV1%7E%7E779116803910650609%7E%7EZntNnC7i5tdf38eHFApqqZF_lzfD489qS_jqP54xhgDTxvAnL2wqac4MyzR7uD46gj3kUkbS3FhelBtnsiJV6MhkDZRZzzIqDobN6rWmCPA3hYz5D3PLat6nhIftiT1lwdxwdlxkeV_Mfb3eos_TQUy5CHx4CcQLeq8GHmDRlHt4OPow9WVnppR_Vx7QUZq5l6y6F_BKv-KvHBPeg3-iak0I8FBoZdIljHdiSHrLHNcuBKm-CJtIQ1XPvW6U5-Q4RI6QeHM3a5I6g5I04VjyZurErfxBPVOhXON4_XR9fqNQIiFyKAMoup9dqEAtgoLqjrOGv-6iDoYLvQ6osB3pEQ&item.type=text&sig=e2e8e6b9a47fe8145b687a81fc65127dc81ba0ad2e3c&redir=https%3A%2F%2Fcapitaloneshopping.com%2Fblog%2Fis-amazon-actually-giving-you-the-best-price-779e00e8958e%3Fhno%3Dtrue%26utm_source%3Djaguar11%26utm_campaign%3D6601231%26utm_term%3D2934627119%26tblci%3DGiBdbZWlFQrYrF8pw3HsepmewQXisHOeNxm2zQoQqlqunCDR3kAonf-vpfbnr-bCAQ%23tblciGiBdbZWlFQrYrF8pw3HsepmewQXisHOeNxm2zQoQqlqunCDR3kAonf-vpfbnr-bCAQ&ui=1A4C87D0470D693D0F8497B746BA68F9,Business,Capital One Shopping,Unavailable,,9.0,False,True
S&P 500 Advances to a Record High and Oil Prices Rally,https://www.msn.com/en-us/money/markets/sandp-500-advances-to-a-record-high-and-oil-prices-rally/ar-AALF6xI?ocid=BingNews,Business,TheStreet,Unavailable,5h,10.0,False,False
Global Tax Overhaul Endorsed by 130 Nations as Deal Gets Closer,https://www.msn.com/en-us/money/markets/global-tax-overhaul-endorsed-by-130-nations-as-deal-gets-closer/ar-AALFwWe?ocid=BingNews,Business,Bloomberg,Unavailable,1h,11.0,False,False
Tanker driver shortages could make gas stations struggle to meet summer fuel demand: AAA,https://www.msn.com/en-us/money/markets/tanker-driver-shortages-could-make-gas-stations-struggle-to-meet-summer-fuel-demand-aaa/ar-AALF6st?ocid=BingNews,Business,Fox Business,Unavailable,5h,12.0,False,False
