article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
"Wall Street goes to pot, and to the dogs — and that’s a good thing for Seattle’s startup scene",https://www.msn.com/en-us/tv/news/wall-street-goes-to-pot-and-to-the-dogs-and-that-s-a-good-thing-for-seattle-s-startup-scene/ar-AANjuZD?ocid=BingNews,Technology,Geekwire,Unavailable,5h,1.0,False,False
Disney needs to create a streaming super app to defeat Netflix,https://www.msn.com/en-us/entertainment/news/disney-needs-to-create-a-streaming-super-app-to-defeat-netflix/ar-AANjtDL?ocid=BingNews,Technology,Fast Company,Unavailable,11h,2.0,False,False
Acura’s Newest (and Final) NSX Boosts Power to 600 HP,https://www.msn.com/en-us/autos/enthusiasts/acura-s-newest-and-final-nsx-boosts-power-to-600-hp/ar-AANjSfK?ocid=BingNews,Technology,Popular Mechanics,Unavailable,1h,3.0,False,False
"Child tax credit update portal: This IRS tool lets you opt out, manage payments and more",https://www.msn.com/en-us/money/taxes/child-tax-credit-update-portal-this-irs-tool-lets-you-opt-out-manage-payments-and-more/ar-BB1gULv1?ocid=BingNews,Technology,CNET,Unavailable,1h,4.0,False,False
Astronauts say they're saddened to watch the climate crisis from the space station: 'We can see all of those effects from up here',https://www.msn.com/en-us/weather/topstories/astronauts-say-theyre-saddened-to-watch-the-climate-crisis-from-the-space-station-we-can-see-all-of-those-effects-from-up-here/ar-AANjxAs?ocid=BingNews,Technology,Business Insider,Unavailable,6h,5.0,False,False
Galaxy Z Fold 3 has one true killer app. The pandemic took it away,https://www.msn.com/en-us/news/technology/galaxy-z-fold-3-has-one-true-killer-app-the-pandemic-took-it-away/ar-AANjC2V?ocid=BingNews,Technology,CNET,Unavailable,6h,6.0,False,False
"Google infringed on five patents, a judge says, marking a legal win for Sonos",https://www.msn.com/en-us/finance/other/google-infringed-on-five-patents-a-judge-says-marking-a-legal-win-for-sonos/ar-AANk1Vz?ocid=BingNews,Technology,Business Insider,Unavailable,1h,7.0,False,False
10 Products on Wayfair that Will Instantly Upgrade Your Home,https://www.msn.com/en-us/lifestyle/home-and-garden/10-products-on-wayfair-that-will-instantly-upgrade-your-home/ar-AANjZfz?ocid=BingNews,Technology,Newsweek,Unavailable,2h,8.0,False,False
"Apple exec defends the company's much-criticized plan to scan iPhones for child abuse images, saying the feature has been misunderstood",https://www.msn.com/en-us/news/technology/apple-exec-defends-the-company-s-much-criticized-plan-to-scan-iphones-for-child-abuse-images-saying-the-feature-has-been-misunderstood/ar-AANjTGD?ocid=BingNews,Technology,Business Insider,Unavailable,4h,9.0,False,False
Audi unveils a shape-shifting concept car,https://www.msn.com/en-us/autos/news/audi-unveils-a-shape-shifting-concept-car/ar-AANjuzb?ocid=BingNews,Technology,CNN,Unavailable,3h,10.0,False,False
Amazon wants your palm prints. But lawmakers are asking why.,https://www.msn.com/en-us/news/technology/amazon-wants-your-palm-prints-but-lawmakers-are-asking-why/ar-AANjW40?ocid=BingNews,Technology,Business Insider,Unavailable,3h,11.0,False,False
TikTok reinforces privacy controls for teenagers,https://www.msn.com/en-us/news/technology/tiktok-reinforces-privacy-controls-for-teenagers/ar-AANk2Bp?ocid=BingNews,Technology,AMNY,Unavailable,39m,12.0,False,False
'Brand New Cherry Flavor' is revenge horror gone '90s LA noir,https://www.msn.com/en-us/money/companies/brand-new-cherry-flavor-is-revenge-horror-gone-90s-la-noir/ar-AANjA89?ocid=BingNews,Entertainment,CNN,Unavailable,6h,1.0,False,False
Prominent fact-checker Snopes apologizes for plagiarism,https://www.msn.com/en-us/news/us/prominent-fact-checker-snopes-apologizes-for-plagiarism/ar-AANjX5h?ocid=BingNews,Entertainment,Associated Press,Unavailable,2h,2.0,False,False
U.S. Surgeon: This Simple Trick Empties Almost Immediately Your Bowels Every Morning,https://rtb-use.mfadsrvr.com/click/DtLCIstOSaWsFHmFX8g9z_BQ7k4qHVzyEdEiL7FiNYK0Xc7tyRLue6xz78Xt7pl_ssbr0-m5LOSok7ZX5-GWpxTcAPAxYg5uQakdy6trctNBKzlIYN4t_gEPgRTikHBPpR9Altpb58YKwndr7cDT9-anXEUBOM3b2N8BdcPuEib7mPMVet9CEz4TN9KDSXgHSYV5g0dkxAOALONmY8O9ZHaau5-cupMg4l0NVCKKXj3Hk8fH64KhsJ6wsMKagpy9AP_TGZulGd-rEbGhA2jtyUkdoF-bbJdtVmgBF-fzTJ1v8kucCwTHpXes8ELUlFYhpAsk3fljO0B3lZUoQ23wArizTAmfIJODO3uR-eM74wu6mSCKhf-kVxAAMxxAhqipPm6P3KNQB8VLUBBZbEfwV5kifIleuVA2wnELHSaHxVHdi5xk_zaiMS_RMEul9q_VaWkFCanoyhNXhKEBeBhGQZlIRFek2tR__ykbbqzWRpBqHXtW///?lp_domain=www2.ultimategutwellness.com,Entertainment,Guthealthwellness,Unavailable,,3.0,False,True
Box Office: ‘Free Guy’ Heads for Formidable $25M-Plus Opening,https://www.msn.com/en-us/movies/news/box-office-free-guy-heads-for-formidable-25m-plus-opening/ar-AANjWF2?ocid=BingNews,Entertainment,The Hollywood Reporter,Unavailable,3h,4.0,False,False
Contenders Television: The Nominees Weekend Ready For Kickoff,https://www.msn.com/en-us/entertainment/news/contenders-television-the-nominees-weekend-underway/ar-AANk1n1?ocid=BingNews,Entertainment,Deadline,Unavailable,3h,5.0,False,False
"5 books not to miss: Mary Trump’s ‘Reckoning,’ Aaliyah biography ‘Baby Girl’",https://www.msn.com/en-us/tv/news/5-books-not-to-miss-mary-trump-s-reckoning-aaliyah-biography-baby-girl/ar-AANjGRf?ocid=BingNews,Entertainment,USA TODAY,Unavailable,7h,6.0,False,False
Ryan Reynolds’ ‘Free Guy’ Is Alive At The Weekend B.O. Heading For $26M+,https://www.msn.com/en-us/movies/news/ryan-reynolds-free-guy-is-alive-at-the-weekend-bo-heading-for-26m/ar-AANhSKg?ocid=BingNews,Entertainment,Deadline,Unavailable,3h,7.0,False,False
"‘Vengeance is Mine, All Others Pay Cash’ Wins Locarno Film Festival",https://www.msn.com/en-us/movies/news/e2-80-98vengeance-is-mine-all-others-pay-cash-e2-80-99-wins-locarno-film-festival/ar-AANk6cZ?ocid=BingNews,Entertainment,The Hollywood Reporter,Unavailable,3h,8.0,False,False
Banksy strikes again! Artist confirms he is behind 'spraycation' artworks in British coastal towns,https://www.msn.com/en-us/news/world/banksy-strikes-again-artist-confirms-he-is-behind-spraycation-artworks-in-british-coastal-towns/ar-AANjVbt?ocid=BingNews,Entertainment,CNN,Unavailable,29m,9.0,False,False
'CODA' shows a teen translating ASL for her family. Eugenio Derbez think Latinos will relate.,https://www.msn.com/en-us/news/us/coda-shows-a-teen-translating-asl-for-her-family-eugenio-derbez-think-latinos-will-relate/ar-AANik9I?ocid=BingNews,Entertainment,NBC News,Unavailable,6h,10.0,False,False
Zion I Rapper Steve ‘Zumbi’ Gaines Dead at 49,https://www.msn.com/en-us/entertainment/news/zion-i-rapper-steve-zumbi-gaines-dead-at-49/ar-AANjZy4?ocid=BingNews,Entertainment,Rolling Stone,Unavailable,1h,11.0,False,False
"Tim McGraw and Faith Hill's Daughter Audrey, 19, Makes Acting Debut in Her Dad's New Music Video",https://www.msn.com/en-us/music/celebrity/tim-mcgraw-and-faith-hills-daughter-audrey-19-makes-acting-debut-in-her-dads-new-music-video/ar-AANjXgY?ocid=BingNews,Entertainment,People,Unavailable,2h,12.0,False,False
Police Arrest Teen Accused of Helping GOP Strategist’s Underage Sex Trafficking,https://www.msn.com/en-us/news/crime/police-arrest-teen-accused-of-helping-gop-strategists-underage-sex-trafficking/ar-AANjOZR?ocid=BingNews,Politics,The Daily Beast,Unavailable,3h,1.0,False,False
A pro-Trump county clerk is accused of helping to leak sensitive election data to one of QAnon's leaders: reports,https://www.msn.com/en-us/news/politics/a-pro-trump-county-clerk-is-accused-of-helping-to-leak-sensitive-election-data-to-one-of-qanon-s-leaders-reports/ar-AANjRvT?ocid=BingNews,Politics,Business Insider,Unavailable,2h,2.0,False,False
Critics slam Obama's birthday bash after Martha's Vineyard reports increase in coronavirus cases,https://www.msn.com/en-us/news/politics/critics-slam-obamas-birthday-bash-after-marthas-vineyard-reports-increase-in-coronavirus-cases/ar-AANjXET?ocid=BingNews,Politics,FOX News,Unavailable,1h,3.0,False,False
"'We’re drowning’: Small landlords squeezed by eviction ban, slow aid",https://www.msn.com/en-us/money/realestate/we-re-drowning-small-landlords-squeezed-by-eviction-ban-slow-aid/ar-AANjGDK?ocid=BingNews,Politics,POLITICO,Unavailable,7h,4.0,False,False
A brief guide to what’s next with the pair of infrastructure bills in Congress,https://www.msn.com/en-us/news/politics/a-brief-guide-to-what-s-next-with-the-pair-of-infrastructure-bills-in-congress/ar-AANjNZ2?ocid=BingNews,Politics,The Boston Globe,Unavailable,5h,5.0,False,False
"National Democrats reportedly quietly worried about Gavin Newsom recall, Dianne Feinstein's seat",https://www.msn.com/en-us/news/politics/national-democrats-reportedly-quietly-worried-about-gavin-newsom-recall-dianne-feinsteins-seat/ar-AANjEds?ocid=BingNews,Politics,SF Gate,Unavailable,7h,6.0,False,False
Gov. Bill Lee reappoints 3 to Board of Parole while filling vacant judicial seats statewide,https://www.msn.com/en-us/news/politics/gov-bill-lee-reappoints-3-to-board-of-parole-while-filling-vacant-judicial-seats-statewide/ar-AANjDTO?ocid=BingNews,Politics,The Tennessean (Nashville),Unavailable,7h,7.0,False,False
South Carolina county GOP censures Sen. Lindsey Graham after he voted for $1.2 trillion bipartisan infrastructure bill,https://www.msn.com/en-us/news/politics/south-carolina-county-gop-censures-sen-lindsey-graham-after-he-voted-for-1-2-trillion-bipartisan-infrastructure-bill/ar-AANjYGq?ocid=BingNews,Politics,Business Insider,Unavailable,3h,8.0,False,False
Judge orders Minneapolis police ballot question reworded,https://www.msn.com/en-us/news/us/judge-orders-minneapolis-police-ballot-question-reworded/ar-AANjRZZ?ocid=BingNews,Politics,Associated Press,Unavailable,2h,9.0,False,False
Biggest cut of crisis relief money for unemployment trust,https://www.msn.com/en-us/money/smallbusiness/biggest-cut-of-crisis-relief-money-for-unemployment-trust/ar-AANjxAF?ocid=BingNews,Politics,Associated Press,Unavailable,6h,10.0,False,False
"The Stopwatch On Redistricting Has Started. The Longer It Takes To Pass Reforms, The Messier It’ll Be",https://www.msn.com/en-us/news/politics/the-stopwatch-on-redistricting-has-started-the-longer-it-takes-to-pass-reforms-the-messier-it-ll-be/ar-AANk65e?ocid=BingNews,Politics,Talking Points Memo,Unavailable,5h,11.0,False,False
"Embattled California Gov. Newsom, facing recall election, says it time for Democrats to wake up",https://www.msn.com/en-us/news/politics/embattled-california-gov-newsom-facing-recall-election-says-it-time-for-democrats-to-wake-up/ar-AANk2mt?ocid=BingNews,Politics,The Washington Post,Unavailable,59m,12.0,False,False
"If you’re nervous about the stock market at record highs, consider these five companies that are loved by the smart money",https://www.msn.com/en-us/money/topstocks/if-youre-nervous-about-the-stock-market-at-record-highs-consider-these-five-companies-that-are-loved-by-the-smart-money/ar-AANhPec?ocid=BingNews,Business,MarketWatch,Unavailable,5h,1.0,False,False
"Biden's inflation swamps wage gains, leaving working families behind",https://www.msn.com/en-us/money/markets/bidens-inflation-swamps-wage-gains-leaving-working-families-behind/ar-AANjNq1?ocid=BingNews,Business,Fox Business,Unavailable,4h,2.0,False,False
Peloton hit with class-action lawsuit claiming it improperly charged sales tax,https://www.msn.com/en-us/money/companies/peloton-hit-with-class-action-lawsuit-claiming-it-improperly-charged-sales-tax/ar-AANjTId?ocid=BingNews,Business,Business Insider,Unavailable,4h,3.0,False,False
The US economy might've reached peak recovery,https://www.msn.com/en-us/finance/markets/the-us-economy-mightve-reached-peak-recovery/ar-AANjIXk?ocid=BingNews,Business,Business Insider,Unavailable,7h,4.0,False,False
Lumber prices have tumbled 70% in the last 14 weeks following a blistering rally as record-setting demand slows,https://www.msn.com/en-us/finance/markets/lumber-prices-have-tumbled-70-25-in-the-last-14-weeks-following-a-blistering-rally-as-record-setting-demand-slows/ar-AANjjSB?ocid=BingNews,Business,Business Insider,Unavailable,5h,5.0,False,False
"Major Earthquake Hits Haiti Causing Death, Widespread Damage",https://www.msn.com/en-us/news/world/major-earthquake-hits-haiti-causing-death-widespread-damage/ar-AANjRxL?ocid=BingNews,Business,Bloomberg,Unavailable,35m,6.0,False,False
Automaker battle over the word 'Cruise' ramps up: Ford wants GM's trademark rights rescinded,https://www.msn.com/en-us/finance/companies/automaker-battle-over-the-word-cruise-ramps-up-ford-wants-gms-trademark-rights-rescinded/ar-AANk4Fw?ocid=BingNews,Business,USA TODAY,Unavailable,1h,7.0,False,False
FedEx just made the holiday shopping season more expensive for millions of merchants,https://www.msn.com/en-us/money/companies/fedex-just-made-the-holiday-shopping-season-more-expensive-for-millions-of-merchants/ar-AANjXsL?ocid=BingNews,Business,Business Insider,Unavailable,1h,8.0,False,False
What can you do for a living to earn six figures? These jobs might surprise you,https://www.msn.com/en-us/finance/careersandeducation/what-can-you-do-for-a-living-to-earn-six-figures-these-jobs-might-surprise-you/ar-AANi61c?ocid=BingNews,Business,MarketWatch,Unavailable,1d,9.0,False,False
Where's my refund? Here's why your income tax money is taking longer than usual,https://www.msn.com/en-us/money/personalfinance/whats-holding-up-uncle-sam-tax-refund-delays-and-what-to-do-about-them/ar-BB1d1FkF?ocid=BingNews,Business,CNET,Unavailable,40m,10.0,False,False
ANALYSIS-Taliban gains give investors cause for concern beyond Afghanistan,https://www.msn.com/en-us/news/world/analysis-taliban-gains-give-investors-cause-for-concern-beyond-afghanistan/ar-AANk3Sc?ocid=BingNews,Business,Reuters,Unavailable,3h,11.0,False,False
"Child tax credit update portal: This IRS tool lets you opt out, manage payments and more",https://www.msn.com/en-us/money/taxes/child-tax-credit-update-portal-this-irs-tool-lets-you-opt-out-manage-payments-and-more/ar-BB1gULv1?ocid=BingNews,Business,CNET,Unavailable,1h,12.0,False,False
