article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Box Office: ‘Jungle Cruise’ Sailing to No. 1 With Estimated $32 Million Debut,https://www.msn.com/en-us/movies/news/box-office-jungle-cruise-sailing-to-no-1-with-estimated-32-million-debut/ar-AAMMJJK?ocid=BingNews,Entertainment,Variety,Unavailable,9h,6.0,False,False
Michael Jackson Estate Eyes Revival After Court Victories,https://www.msn.com/en-us/music/news/michael-jackson-estate-eyes-revival-after-court-victories/ar-AAMNxg8?ocid=BingNews,Entertainment,Billboard,Unavailable,1h,7.0,False,False
Second Victim in “Random” California Theater Shooting Dies,https://www.msn.com/en-us/news/crime/second-victim-in-random-california-theater-shooting-dies/ar-AAMNkvb?ocid=BingNews,Entertainment,The Hollywood Reporter,Unavailable,6h,8.0,False,False
Dark Academia and debt: University thrillers are the literary subgenre of the student loan crisis,https://www.msn.com/en-us/news/us/dark-academia-and-debt-university-thrillers-are-the-literary-subgenre-of-the-student-loan-crisis/ar-AAMN1rz?ocid=BingNews,Entertainment,Salon,Unavailable,8h,9.0,False,False
"Tyler, The Creator Brings Out Igor During Lollapalooza Headlining Set: 5 Best Moments",https://www.msn.com/en-us/music/news/tyler-the-creator-brings-out-igor-during-lollapalooza-headlining-set-5-best-moments/ar-AAMN5lf?ocid=BingNews,Entertainment,Billboard,Unavailable,8h,10.0,False,False
"Hayes Grier Charged with Robbery and Assault That Left Alleged Victim with Brain Damage, Police Say",https://www.msn.com/en-us/tv/celebrity/hayes-grier-charged-with-robbery-and-assault-that-left-alleged-victim-with-brain-damage-police-say/ar-AAMNgzY?ocid=BingNews,Entertainment,People,Unavailable,2h,11.0,False,False
"Anthony Barajas, TikTok star, dies at 19",https://www.msn.com/en-us/news/crime/anthony-barajas-tiktok-star-dies-at-19/ar-AAMN6pC?ocid=BingNews,Entertainment,TODAY,Unavailable,6h,12.0,False,False
"Trump Says He Didn't Ask DOJ to Call Election 'Corrupt,' Demands Voter Fraud Investigation",https://www.msn.com/en-us/news/politics/trump-says-he-didnt-ask-doj-to-call-election-corrupt-demands-voter-fraud-investigation/ar-AAMN5Ob?ocid=BingNews,Politics,Newsweek,Unavailable,7h,1.0,False,False
"UNC emails show long debate over tenure for Nikole Hannah-Jones, who took job at Howard University instead",https://www.msn.com/en-us/news/us/unc-emails-show-long-debate-over-tenure-for-nikole-hannah-jones-who-took-job-at-howard-university-instead/ar-AAMNqdy?ocid=BingNews,Politics,FOX News,Unavailable,1h,2.0,False,False
Pelosi Bid to Head Off Evictions Crumbles in Setback for Biden,https://www.msn.com/en-us/news/politics/pelosi-bid-to-stop-evictions-crumbles-in-setback-for-biden/ar-AAMLoju?ocid=BingNews,Politics,Bloomberg,Unavailable,7h,3.0,False,False
Rep. Cori Bush sleeps outside Capitol to protest end of eviction freeze,https://www.msn.com/en-us/news/us/rep-cori-bush-sleeps-outside-capitol-to-protest-end-of-eviction-freeze/ar-AAMNhOb?ocid=BingNews,Politics,CBS News,Unavailable,5h,4.0,False,False
Judge gives Trump time to challenge tax return disclosure to Congress,https://www.msn.com/en-us/news/politics/judge-gives-trump-time-to-challenge-tax-return-disclosure-to-congress/ar-AAMNhVK?ocid=BingNews,Politics,CNBC,Unavailable,6h,5.0,False,False
Trump Raised $56.8 Million From Online Donors Over Six Months,https://www.msn.com/en-us/news/politics/trump-raised-568-million-from-online-donors-over-six-months/ar-AAMNkZA?ocid=BingNews,Politics,Bloomberg,Unavailable,5h,6.0,False,False
Tensions in the House of Representatives boiled over this week,https://www.msn.com/en-us/news/politics/tensions-in-the-house-of-representatives-boiled-over-this-week/ar-AAMMPj3?ocid=BingNews,Politics,CNN,Unavailable,6h,7.0,False,False
Suburban NY county considers letting police sue protesters,https://www.msn.com/en-us/news/us/suburban-ny-county-considers-letting-police-sue-protesters/ar-AAMNfkZ?ocid=BingNews,Politics,Associated Press,Unavailable,7h,8.0,False,False
Tenants prepare for unknown as eviction moratorium ends,https://www.msn.com/en-us/news/us/tenants-prepare-for-unknown-as-eviction-moratorium-ends/ar-AAMMGFx?ocid=BingNews,Politics,Associated Press,Unavailable,10h,9.0,False,False
Houston expanded voting in 2020. That put a target on its back,https://www.msn.com/en-us/news/us/houston-expanded-voting-in-2020-that-put-a-target-on-its-back/ar-AAMN5X1?ocid=BingNews,Politics,The Boston Globe,Unavailable,6h,10.0,False,False
Trump political groups raised $82M in first half of 2021,https://www.msn.com/en-us/news/politics/trump-political-groups-raised-82m-in-first-half-of-2021/ar-AAMNnYW?ocid=BingNews,Politics,POLITICO,Unavailable,51m,11.0,False,False
Ted Cruz: Pelosi's mask mandate shows she is 'drunk on power',https://www.msn.com/en-us/news/politics/ted-cruz-pelosis-mask-mandate-shows-she-is-drunk-on-power/ar-AAMNqlH?ocid=BingNews,Politics,FOX News,Unavailable,49m,12.0,False,False
Ammunition shelves bare as U.S. gun sales continue to soar,https://www.msn.com/en-us/news/us/ammunition-shelves-bare-as-us-gun-sales-continue-to-soar/ar-AAMMSNA?ocid=BingNews,Business,Associated Press,Unavailable,10h,1.0,False,False
"Florida Daily Covid Cases Hit Record, Becomes U.S. Epicenter",https://www.msn.com/en-us/news/us/florida-daily-covid-cases-hit-record-becomes-us-epicenter/ar-AAMNgNq?ocid=BingNews,Business,Bloomberg,Unavailable,1h,2.0,False,False
Indiana businessman gets 5 years for Ponzi-style scheme,https://www.msn.com/en-us/news/crime/indiana-businessman-gets-5-years-for-ponzi-style-scheme/ar-AAMN6Pj?ocid=BingNews,Business,Associated Press,Unavailable,5h,3.0,False,False
"S.Korea July exports jump for ninth straight month, though pace slows",https://www.msn.com/en-us/money/markets/skorea-july-exports-jump-for-ninth-straight-month-though-pace-slows/ar-AAMNvk1?ocid=BingNews,Business,Reuters,Unavailable,7m,4.0,False,False
‘Lenders won’t touch us - my home’s worth nothing',https://www.msn.com/en-us/news/world/lenders-won-t-touch-us-my-home-s-worth-nothing/ar-AAMNexo?ocid=BingNews,Business,BBC News,Unavailable,1h,5.0,False,False
Grounded Pilots Swamp Aviation Recruiters in Fight for Jobs,https://www.msn.com/en-us/money/other/grounded-pilots-swamp-aviation-recruiters-in-fight-for-jobs/ar-AAMNgCV?ocid=BingNews,Business,Bloomberg,Unavailable,3h,6.0,False,False
Morton Salt Cuts 40% of Staff at Its Chicago Headquarters,https://www.msn.com/en-us/money/companies/morton-salt-cuts-40-of-staff-at-its-chicago-headquarters/ar-AAMNuX1?ocid=BingNews,Business,NBC Chicago,Unavailable,53m,7.0,False,False
About 156 people have at least $25 million in their Roth IRAs — each,https://www.msn.com/en-us/money/news/about-156-people-have-at-least-25-million-in-their-roth-iras-each/ar-AAMFMnk?ocid=BingNews,Business,MarketWatch,Unavailable,3h,8.0,False,False
Private equity firm CD&R readies Morrisons counter-bid - report,https://www.msn.com/en-us/money/companies/private-equity-firm-cd-r-readies-morrisons-counter-bid-report/ar-AAMN43s?ocid=BingNews,Business,Reuters,Unavailable,5h,9.0,False,False
Bombardier union workers ratify 3-year agreement to end strike at Toronto plant,https://www.msn.com/en-us/money/other/bombardier-union-workers-ratify-3-year-agreement-to-end-strike-at-toronto-plant/ar-AAMNl9L?ocid=BingNews,Business,Reuters,Unavailable,5h,10.0,False,False
Bloomer Police Department host annual K9 fundraiser,https://www.msn.com/en-us/news/crime/bloomer-police-department-host-annual-k9-fundraiser/ar-AAMNscW?ocid=BingNews,Business,La Crosse-Eau Claire WEAU,Unavailable,1h,11.0,False,False
Why Charlotte’s home market is looking like a million bucks,https://www.msn.com/en-us/money/realestate/why-charlotte-s-home-market-is-looking-like-a-million-bucks/ar-AAMNgPm?ocid=BingNews,Business,WSOC Charlotte,Unavailable,1h,12.0,False,False
